disposition,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,disposition_bool
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.09299028587259082,-0.044277461521877885,0.048109928600893165,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.06015777545557817,0.025208408795285055,-0.03238011093459101,-0.024985884112792303,0.06010102428143415,0.024857001544758707,-0.03208483199575066,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,1.0457196017700818,1.0594150887155258e-16,0.0,0.0,1.9650921620899795,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,1.458852232101842,0.3004441522438548,-0.3072595667185721,0.0,0.8524014943652243,0.06743865162331587,-0.15244800122897356,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,-1.2777537390842562,0.22967890576068234,-0.14857482303284325,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.46812084035238943,0.0,0.9812210537999632,0.186551392324343,-0.08525850053310506,0.0830914557985286,-0.5800335323001117,-0.5062304306295511,0.5062304306295511,-0.1675623287871047,0.02690125440419137,-0.02690125440419137,-0.7322612088379316,-0.0537154241599622,0.0537154241599622,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.09298937250569111,-0.04427701850703708,0.04810859306119691,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.05802387578228302,-0.15205053754176664,0.15967671547830753,-0.024985884112792303,0.057966909546757046,-0.1521809785515852,0.1598325750295677,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,2.007599202736214,0.4144224937512377,-0.24182080417904464,0.0,-0.26942916036826076,1.682677393190469,0.23152443466089487,-0.22286121844497642,0.0,0.8222168736953286,0.01722975367588838,-0.004401591891600684,0.0,2.1231141743819295,-0.3222720697759754,0.260621627915631,0.0,1.1780455593082997,0.25446874755664006,-0.23577075555644056,0.0,-1.0560652151737129,-0.5149212993212278,0.43056661891362324,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.46812084035238943,0.0,0.9812210537999632,0.186551392324343,-0.08525850053310506,0.0830914557985286,-0.5800335323001117,-0.5062304306295511,0.5062304306295511,-0.1675623287871047,0.02690125440419137,-0.02690125440419137,-0.7322612088379316,-0.0537154241599622,0.0537154241599622,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.09299023728690455,-0.04427766506690514,0.04811052660727732,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,2.148829634212408,1.8422324410941149,-1.848884442064708,0.0,0.6918888206963129,-0.18090192346112827,0.1864618494543892,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,-0.8166416093503243,-0.5000292952195896,0.41898379007469394,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.46812084035238943,0.0,0.9812210537999632,0.186551392324343,-0.08525850053310506,0.0830914557985286,-0.5800335323001117,-0.5062304306295511,0.5062304306295511,-0.1675623287871047,0.02690125440419137,-0.02690125440419137,-0.7322612088379316,-0.0537154241599622,0.0537154241599622,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.09299036118464714,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.00845797506254048,0.0,0.0,-0.024985884112792303,-0.061345514051326155,3.416589089090744e-17,3.3693356196980916e-17,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,2.148829634212408,1.8422324410941149,-1.848884442064708,0.0,0.6918888206963129,-0.18090192346112827,0.1864618494543892,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,-0.8166416093503243,-0.5000292952195896,0.41898379007469394,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.46812084035238943,0.0,0.9812210537999632,0.186551392324343,-0.08525850053310506,0.0830914557985286,-0.5800335323001117,-0.5062304306295511,0.5062304306295511,-0.1675623287871047,0.02690125440419137,-0.02690125440419137,-0.7322612088379316,-0.0537154241599622,0.0537154241599622,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.04813362150189543,-0.04425857015301979,0.04804814001239093,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.2614637296453645,-0.1473726375516839,0.1381633199625249,-0.024985884112792303,-0.25626277880987924,-0.15739309222610112,0.1476446340369631,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,1.0615415462617515,-0.40346622172143226,0.39657620007682615,0.0,0.6940979616440617,0.6774860855281899,-1.0724575043769813,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.609020100461179,-0.1370892676874385,0.15217151850403632,0.0,-1.4107668534305837,0.3785989467770645,-0.2644031114221367,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.54260710366244,0.0,0.9946668560243686,0.7444841706414557,0.16531491836700346,-0.20487916136328513,-0.18906280386626007,0.1011503503192828,-0.1011503503192828,0.6016776916856469,-0.3848785767906743,0.3848785767906743,-0.05664165875747739,-0.36954322878802315,0.36954322878802315,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.04814202527302167,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,1.4063500338217938,0.22594890694631836,-0.22758442876120527,0.0,0.5723570792482032,0.048260670756906404,-0.07123560693625489,0.0,1.533787369820149,1.270575151551642,-1.815609034149078,0.0,0.0,-2.71697952500315e-16,0.0,0.0,-0.8181934290176984,0.6168561203991741,0.1304671065258033,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.54260710366244,0.0,0.9946668560243686,0.7444841706414557,0.16531491836700346,-0.20487916136328513,-0.18906280386626007,0.1011503503192828,-0.1011503503192828,0.6016776916856469,-0.3848785767906743,0.3848785767906743,-0.05664165875747739,-0.36954322878802315,0.36954322878802315,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.04814077378067227,-0.04425806123290897,0.04805972769628235,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.26722579450469947,-0.18723639212027265,0.1336658664194458,-0.024985884112792303,-0.26772850026626477,-0.18201221118371258,0.12336601221078956,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,0.5535158261541477,0.05802156955703881,-0.6565183498237327,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.54260710366244,0.0,0.9946668560243686,0.7444841706414557,0.16531491836700346,-0.20487916136328513,-0.18906280386626007,0.1011503503192828,-0.1011503503192828,0.6016776916856469,-0.3848785767906743,0.3848785767906743,-0.05664165875747739,-0.36954322878802315,0.36954322878802315,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.048128190025099014,-0.04427713417069863,0.04810896685745147,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.2938185348426289,-0.1916346239425859,0.19002270604697954,-0.024985884112792303,-0.2939123899874042,-0.19171571382526037,0.19015654941183663,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.1990568020919127,-0.4602398589739473,0.054960763117097466,0.0,-0.26942916036826076,1.3462788687416472,-0.04725195106793166,0.07911452308440231,0.0,0.5647787443145568,0.01722975367588838,-0.004401591891600684,0.0,1.5758821415745619,-0.44042003379618166,0.414737280649448,0.0,0.735470202427206,-0.7244262905535562,0.7340849295947515,0.0,-0.790038986481058,-0.5149212993212278,0.43056661891362324,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.54260710366244,0.0,0.9946668560243686,0.7444841706414557,0.16531491836700346,-0.20487916136328513,-0.18906280386626007,0.1011503503192828,-0.1011503503192828,0.6016776916856469,-0.3848785767906743,0.3848785767906743,-0.05664165875747739,-0.36954322878802315,0.36954322878802315,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,0.007616889772788025,-0.04423984420621479,0.04800933316487186,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.38512919887483565,-0.19688634144648265,0.19804379729036453,-0.024985884112792303,-0.3823857148301195,-0.2066313301413241,0.19620187768931022,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.21093384872687304,-0.40346622172143226,0.39657620007682615,0.0,-0.3167666421240208,-0.14092594389760077,0.25289027968618305,0.0,4.673458481808985e-16,0.0,0.0,0.0,-1.1612813270631959,-0.1370892676874385,0.15217151850403632,0.0,0.3627413378537698,0.3785989467770645,-0.2644031114221367,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.49593582674006376,0.0,1.0132742060740845,-0.21063968487112442,-0.17140792091677137,0.18544245828375153,-0.05381102526239149,0.1011503503192828,-0.1011503503192828,0.2453439668248205,-0.5221385205222964,0.5221385205222964,-0.03426498568164628,-0.3772089522013256,0.3772089522013256,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,0.007635317997633003,-0.044276474887827794,0.04810706389470097,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.3950755076678215,-0.21142666714299552,0.20953084284112583,-0.024985884112792303,-0.39517996943165634,-0.21148306915253848,0.2096505103988607,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,-1.3954817413995824,-0.8639301756163404,0.3517423304132396,0.0,-0.26942916036826076,0.38754307406250454,0.6961517442089391,-0.33126276668629184,0.0,-0.28798505925925044,-0.3324143824482586,0.3932305775792116,0.0,0.018375586661286056,-0.558567997816388,0.260621627915631,0.0,-0.9716061741141557,1.4291427932888754,-2.175482125858825,0.0,0.4514167474179855,-0.8127613813539918,0.5463949073029166,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.49593582674006376,0.0,1.0132742060740845,-0.21063968487112442,-0.17140792091677137,0.18544245828375153,-0.05381102526239149,0.1011503503192828,-0.1011503503192828,0.2453439668248205,-0.5221385205222964,0.5221385205222964,-0.03426498568164628,-0.3772089522013256,0.3772089522013256,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,0.007662018586907554,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.2346859873995636,0.2803103021634396,-0.45840229683789174,0.0,-0.2913253189879661,-0.034797293779384716,0.11254202914976517,0.0,0.22884944543335056,0.38002305795293484,-0.7716912487912954,0.0,-1.1992163576530037,-1.2549874012092825,1.2597467109466975,0.0,0.5985735895898058,0.2058963752103661,-0.23328005033193344,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.49593582674006376,0.0,1.0132742060740845,-0.21063968487112442,-0.17140792091677137,0.18544245828375153,-0.05381102526239149,0.1011503503192828,-0.1011503503192828,0.2453439668248205,-0.5221385205222964,0.5221385205222964,-0.03426498568164628,-0.3772089522013256,0.3772089522013256,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,0.0076532581404617234,-0.04422220549782835,0.0479136073422263,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.3838247329094668,-0.20263020349836902,0.15750914472340238,-0.024985884112792303,-0.38353228697575803,-0.20170750634980178,0.15735608276743254,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,-0.328692463467585,-0.3533930306157074,0.39243531324027,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.49593582674006376,0.0,1.0132742060740845,-0.21063968487112442,-0.17140792091677137,0.18544245828375153,-0.05381102526239149,0.1011503503192828,-0.1011503503192828,0.2453439668248205,-0.5221385205222964,0.5221385205222964,-0.03426498568164628,-0.3772089522013256,0.3772089522013256,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.023158715027952092,-0.04427709947160016,0.04810889889449609,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.25188382892512484,-0.18943550803142928,0.19002270604697954,-0.024985884112792303,-0.2519732804272236,-0.189519343746576,0.19015654941183663,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,-0.21636245002823998,-0.594803297854745,0.6485238977093817,0.0,-0.26942916036826076,0.9221764432758108,-0.10920225900767089,0.15654420039962763,0.0,0.5486888612282584,-0.04104426901146949,-0.004401591891600684,0.0,0.3551337606965888,-0.44042003379618166,0.568852933383265,0.0,-1.6038566839442898,-0.5286472829315171,0.5401137925645132,0.0,-1.2777537390842562,-0.5149212993212278,0.43056661891362324,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5596926411449786,0.0,1.0205531902486384,0.3358359466903007,0.010751395677607386,-0.027653560012437097,-0.28269865059201427,-0.21666517459580464,0.21666517459580464,0.25122163651324714,-0.6593984642539183,0.6593984642539183,-0.20313987766144323,-0.3802752415666466,0.3802752415666466,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.023174752902409695,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,1.0074774976896193,0.13774715601711462,-0.24856787131363117,0.0,0.44994524872764585,0.13723344859596434,0.14358119629865682,0.0,0.9444605652583694,0.9025087992394931,-0.8499974119453478,0.0,0.0,-2.71697952500315e-16,0.0,0.0,-0.8268836191549896,0.055993461923276075,-0.08511250382434946,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5596926411449786,0.0,1.0205531902486384,0.3358359466903007,0.010751395677607386,-0.027653560012437097,-0.28269865059201427,-0.21666517459580464,0.21666517459580464,0.25122163651324714,-0.6593984642539183,0.6593984642539183,-0.20313987766144323,-0.3802752415666466,0.3802752415666466,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.023172875663885595,-0.04426384441598649,0.048069922139588585,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.2365418633455502,-0.19603285576489912,0.17051456925283326,-0.024985884112792303,-0.23677105233402396,-0.1967836825582795,0.16949539368051927,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,0.46823944579676713,-0.04104426901146949,0.3216567870744653,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5596926411449786,0.0,1.0205531902486384,0.3358359466903007,0.010751395677607386,-0.027653560012437097,-0.28269865059201427,-0.21666517459580464,0.21666517459580464,0.25122163651324714,-0.6593984642539183,0.6593984642539183,-0.20313987766144323,-0.3802752415666466,0.3802752415666466,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.02316323917279519,-0.04425036959941587,0.04802775112577846,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.304162712965776,-0.1638027845020287,0.16688932233824966,-0.024985884112792303,-0.3021256646354212,-0.15739309222610112,0.17192325586313664,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.6662732800343856,-0.38797864473649746,0.38109026461378104,0.0,0.1383131751356043,0.33696183395461454,-0.4316732632747673,0.0,4.673458481808985e-16,0.0,0.0,0.0,-1.6670817349273033,-0.1370892676874385,0.15217151850403632,0.0,-1.0117275103916012,0.3785989467770645,-0.2644031114221367,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5596926411449786,0.0,1.0205531902486384,0.3358359466903007,0.010751395677607386,-0.027653560012437097,-0.28269865059201427,-0.21666517459580464,0.21666517459580464,0.25122163651324714,-0.6593984642539183,0.6593984642539183,-0.20313987766144323,-0.3802752415666466,0.3802752415666466,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.10089868526215187,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-0.7177663634121961,0.31748048692728303,-0.08890787668963665,0.0,-0.5664156591027159,-0.030811350627569456,0.154150259363191,0.0,-0.6214649440057896,0.07139694633935204,-0.2055782216041654,0.0,0.0,-2.71697952500315e-16,0.0,0.0,1.043901496421306,-0.1535817117990784,-0.6615203981648285,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5953655131784249,0.0,1.0290143913617726,-0.4573983951954216,-0.2189728706728658,0.2429414495650892,0.23038198322103806,0.18590115696330609,-0.18590115696330609,0.11089227270207615,-0.79665840798554,0.79665840798554,0.28614737597522694,-0.2836871265590357,0.2836871265590357,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.10089484318063921,-0.04427758525897868,0.048110292135081285,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.41450866406861603,-0.20702843532068227,0.20953084284112583,-0.024985884112792303,-0.4146151699007317,-0.2070903289951698,0.2096505103988607,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,-0.4975047721701615,-1.0657753339375369,0.9453054650055238,0.0,-0.26942916036826076,-0.6528895051256376,-0.08597089353026868,0.15654420039962763,0.0,-0.5615130717263207,-0.3324143824482586,0.3932305775792116,0.0,-0.823519848426971,-0.6767159618365942,0.7229685861170819,0.0,-1.350956480012236,0.6460267628007184,-0.8176841666471557,0.0,0.850456090456968,-0.961681422370374,0.7780514840815033,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5953655131784249,0.0,1.0290143913617726,-0.4573983951954216,-0.2189728706728658,0.2429414495650892,0.23038198322103806,0.18590115696330609,-0.18590115696330609,0.11089227270207615,-0.79665840798554,0.79665840798554,0.28614737597522694,-0.2836871265590357,0.2836871265590357,True
CONFIRMED,-0.2525709385500534,-0.5057761261744615,Transit,1.6907075386039938,K2,-0.01963005801304098,-0.1008946804866338,-0.04427506379115687,0.048103223987722286,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.4101106339358047,-0.21318595987192082,0.17788430981951076,-0.024985884112792303,-0.41021302080476707,-0.2132784922598792,0.17799291131968004,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,-0.7545916687618998,-0.27414035976090073,0.043314268444896775,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.5953655131784249,0.0,1.0290143913617726,-0.4573983951954216,-0.2189728706728658,0.2429414495650892,0.23038198322103806,0.18590115696330609,-0.18590115696330609,0.11089227270207615,-0.79665840798554,0.79665840798554,0.28614737597522694,-0.2836871265590357,0.2836871265590357,True
